Type,Price,Sqm Price,Size,Living Area,Ground Area,Rooms,Ownership Expense,Year Built,Story,Energy Label,Longitude,Latitude,ZipCode,Drop_Rate,Age of Building,Price_W_Drop_Rate,Town
Villa,9.995.000,54.617,183,,975,6,5.880,1940,0, E,12.503247,55.727506,2860,5,82,9.495.250,Søborg
Ejerlejlighed,1.575.000,35.795,44,44,,2,1.991,1943, 1, E,12.490843,55.7471,2860,0,79,1.575.000,Søborg
Ejerlejlighed,3.295.000,37.443,88,80,,3,3.122,2007,0, C,12.47507,55.724438,2860,0,15,3.295.000,Søborg
Rækkehus,4.695.000,42.681,110,,,5,3.930,2016,0, A10,12.485921,55.74232,2860,6,6,4.413.300,Søborg
Ejerlejlighed,1.495.000,36.463,41,41,,2,3.840,1971,0, D,12.4929497,55.7428482,2860,0,51,1.495.000,Søborg
Ejerlejlighed,1.650.000,37.500,44,44,,2,3.039,1943, 1, C,,,2860,0,79,1.650.000,Søborg
Rækkehus,3.495.000,34.950,100,,,4,3.215,1957,0, F,12.472539,55.728292,2860,0,65,3.495.000,Søborg
Ejerlejlighed,2.250.000,36.290,62,70,,3,3.040,1946, 2, C,12.513428,55.728488,2860,0,76,2.250.000,Søborg
Villa,5.995.000,45.075,133,,972,5,4.829,1932,0, E,12.478095,55.74743,2860,0,90,5.995.000,Søborg
Villa,3.899.000,34.812,112,,644,4,3.565,1936,0, D,12.467988,55.722742,2860,0,86,3.899.000,Søborg
Villa,5.495.000,37.128,148,,646,5,3.716,1936,0, D,12.462718,55.728553,2860,0,86,5.495.000,Søborg
Rækkehus,3.250.000,31.862,102,,,4,2.813,1962,0, C,12.451285,55.737013,2860,0,60,3.250.000,Søborg
Ejerlejlighed,1.995.000,26.250,76,82,,4,4.483,1946,0, C,12.515207,55.728754,2860,0,76,1.995.000,Søborg
Ejerlejlighed,2.495.000,33.266,75,75,,3,3.205,1957, 1, E,12.498918,55.744037,2860,0,65,2.495.000,Søborg
Villa,7.995.000,40.790,196,,814,7,5.705,1960,0, B,12.505429,55.721867,2860,0,62,7.995.000,Søborg
Ejerlejlighed,1.295.000,35.972,36,39,,1,2.649,1961,0, D,12.4929497,55.7428482,2860,0,61,1.295.000,Søborg
Ejerlejlighed,1.175.000,27.976,42,42,,1,1.573,1966,0, D,,,2860,0,56,1.175.000,Søborg
Rækkehus,4.495.000,45.867,98,,,4,3.122,1949,0, C,12.497909,55.748675,2860,0,73,4.495.000,Søborg
Villa,3.995.000,34.145,117,,1184,4,4.017,1960,0, D,12.451812,55.738906,2860,11,62,3.555.550,Søborg
Villalejlighed,5.495.000,36.390,151,,,7,4.000,1936, 1, C,12.5114815,55.7359002,2860,0,86,5.495.000,Søborg
Villa,3.795.000,54.214,70,,603,3,3.464,1950,0, D,12.465342,55.726574,2860,0,72,3.795.000,Søborg
Ejerlejlighed,2.795.000,41.716,67,67,,3,3.111,1939, 1, E,12.480129,55.7432159,2860,0,83,2.795.000,Søborg
Villa,5.995.000,56.028,107,,402,4,4.163,1945,0, D,12.498888,55.735762,2860,0,77,5.995.000,Søborg
Villa,7.995.000,47.874,167,,403,7,2.946,1908,0, C,12.516097,55.73522,2860,0,114,7.995.000,Søborg
Villa,3.250.000,47.794,68,,627,3,3.327,1936,0, D,12.470012,55.723008,2860,0,86,3.250.000,Søborg
Rækkehus,4.995.000,53.138,94,,,4,3.725,1949,0, C,12.497429,55.740562,2860,0,73,4.995.000,Søborg
Villa,5.495.000,27.613,199,,629,6,4.357,1953,0, D,12.461192,55.725262,2860,0,69,5.495.000,Søborg
Villa,7.995.000,68.333,117,,879,5,4.961,1912,0, C,12.509365,55.728499,2860,9,110,7.275.450,Søborg
Villa,8.250.000,46.089,179,,1177,6,3.930,2003,0, C,12.480103,55.746246,2860,0,19,8.250.000,Søborg
Ejerlejlighed,2.150.000,32.089,67,71,,3,2.974,1946,0, C,12.514557,55.729175,2860,0,76,2.150.000,Søborg
Ejerlejlighed,1.995.000,30.227,66,66,,3,4.090,1965, 2, D,12.471734,55.742713,2860,7,57,1.855.350,Søborg
Villalejlighed,2.695.000,31.705,85,,,3,3.114,1943, 1, F,12.4928781,55.742621,2860,10,79,2.425.500,Søborg
Ejerlejlighed,950.000,27.941,34,27,,1,2.036,1970,0, E,,,2860,0,52,950.000,Søborg
Ejerlejlighed,1.195.000,25.425,47,40,,2,1.915,1970, 2, E,,,2860,8,52,1.099.400,Søborg
Villa,5.495.000,59.728,92,,600,4,4.449,1940,0, G,12.503649,55.721578,2860,5,82,5.220.250,Søborg
Villa,4.495.000,51.666,87,,650,5,4.237,1965,0, G,,,2860,10,57,4.045.500,Søborg
Rækkehus,4.995.000,48.028,104,,,4,4.313,1965,0, C,12.497055,55.746126,2860,0,57,4.995.000,Søborg
Villa,5.495.000,35.224,156,,921,6,4.311,1935,0, C,12.487871,55.744449,2860,0,87,5.495.000,Søborg
Villa,5.985.000,41.562,144,,689,4,3.795,1951,0, D,12.46104,55.727063,2860,3,71,5.805.450,Søborg
Villa,9.500.000,71.969,132,,1156,4,5.611,1936,0, D,12.510624,55.740214,2860,0,86,9.500.000,Søborg
Villa,5.595.000,34.751,161,,648,7,3.619,1955,0, D,12.458046,55.726101,2860,0,67,5.595.000,Søborg
Ejerlejlighed,1.745.000,27.265,64,57,,2,2.380,1965, 9, C,,,2860,10,57,1.570.500,Søborg
Villa,7.995.000,66.074,121,,744,5,5.013,1962,0, C,12.50733,55.724978,2860,6,60,7.515.300,Søborg
Villa,5.495.000,37.128,148,,591,5,3.872,1934,0, C,12.465103,55.720976,2860,0,88,5.495.000,Søborg
Ejerlejlighed,2.495.000,37.238,67,72,,3,2.893,1980, 2, C,12.4929497,55.7428482,2860,0,42,2.495.000,Søborg
Rækkehus,3.345.000,47.785,70,,,3,2.824,1989,0, B,12.487397,55.747591,2860,7,33,3.110.850,Søborg
Villalejlighed,3.595.000,40.393,89,,,4,2.598,1958, 1, D,12.5017014,55.7293487,2860,0,64,3.595.000,Søborg
Villa,7.995.000,52.947,151,,600,5,4.782,1955,0, D,12.498001,55.739003,2860,5,67,7.595.250,Søborg
Andelsbolig,950.000,0,69,,,2,,2006, 6, C,12.478052,55.725857,2860,13,16,826.500,Søborg
Ejerlejlighed,2.895.000,35.740,81,78,,3,2.449,1964, 3, C,,,2860,0,58,2.895.000,Søborg
Villa,3.495.000,34.950,100,,787,4,3.062,1955,0, E,12.455897,55.734451,2860,9,67,3.180.450,Søborg
Villa,4.495.000,35.117,128,,646,5,3.761,1946,0, D,12.467336,55.729102,2860,0,76,4.495.000,Søborg
Ejerlejlighed,1.495.000,32.500,46,48,,1,1.933,1980,0, C,12.4929497,55.7428482,2860,0,42,1.495.000,Søborg
Ejerlejlighed,1.095.000,28.076,39,39,,1,1.686,1966, 2, D,,,2860,12,56,963.600,Søborg
Andelsbolig,1.288.924,0,69,,,2,,2007,0, C,12.476663,55.725665,2860,0,15,1.288.924,Søborg
Villa,3.595.000,27.234,132,,622,4,3.813,1980,0, D,12.472086,55.729472,2860,10,42,3.235.500,Søborg
Ejerlejlighed,1.749.000,30.155,58,51,,2,2.105,1965, 8, C,,,2860,8,57,1.609.080,Søborg
Ejerlejlighed,1.995.000,35.000,57,56,,2,3.243,1953, 1, D,,,2860,5,69,1.895.250,Søborg
Ejerlejlighed,2.095.000,37.410,56,63,,2,2.745,1938, 2, D,12.490362,55.7484169,2860,0,84,2.095.000,Søborg
Villalejlighed,2.750.000,41.666,66,,,4,3.217,1950, 1, E,12.5114815,55.7359002,2860,8,72,2.530.000,Søborg
Rækkehus,3.995.000,33.855,118,,,4,3.222,1975,0, D,12.493502,55.752784,2860,5,47,3.795.250,Søborg
Villalejlighed,4.195.000,48.218,87,,,3,3.240,1934,0, C,12.499433,55.739451,2860,13,88,3.649.650,Søborg
Villa,4.195.000,29.131,144,,606,5,4.110,1959,0, E,12.465706,55.726282,2860,8,63,3.859.400,Søborg
Villa,7.995.000,66.625,120,,980,4,5.328,2016,0, A10,12.500214,55.721072,2860,0,6,7.995.000,Søborg
Ejerlejlighed,3.045.000,35.000,87,79,,3,3.311,2008, 6, B,12.479421,55.726765,2860,6,14,2.862.300,Søborg
Villa,5.995.000,44.738,134,,836,4,4.471,1974,0, D,12.501297,55.72681,2860,8,48,5.515.400,Søborg
Ejerlejlighed,3.295.000,38.764,85,129,,4,4.972,1946,0, C,12.4927367,55.7315536,2860,0,76,3.295.000,Søborg
Ejerlejlighed,1.195.000,33.194,36,40,,1,2.357,1961,0, D,12.4929497,55.7428482,2860,0,61,1.195.000,Søborg
Ejerlejlighed,1.499.500,35.702,42,40,,1,2.142,1961, 1, E,12.4940885,55.7423876,2860,5,61,1.424.525,Søborg
Ejerlejlighed,1.094.321,26.055,42,42,,1,1.564,1966, 1, D,,,2860,8,56,1.006.775,Søborg
Ejerlejlighed,2.745.000,47.327,58,58,,5,4.312,1967,0, D,,,2860,8,55,2.525.400,Søborg
Villa,3.995.000,29.160,137,,647,5,3.740,1940,0, E,12.465387,55.727833,2860,8,82,3.675.400,Søborg
Villa,4.995.000,67.500,74,,908,3,4.626,1935,0, D,12.5019912,55.7236626,2860,9,87,4.545.450,Søborg
Rækkehus,4.745.000,48.418,98,,,5,3.423,1949,0, D,,,2860,5,73,4.507.750,Søborg
Villa,4.795.000,34.746,138,,646,4,3.870,1940,0, C,12.46383,55.727741,2860,2,82,4.699.100,Søborg
Villa,6.795.000,49.239,138,,1178,5,5.745,1968,0, E,12.506235,55.726086,2860,8,54,6.251.400,Søborg
Villa,5.995.000,36.779,163,,539,6,3.696,1935,0, C,12.473222,55.728641,2860,8,87,5.515.400,Søborg
Villalejlighed,3.495.000,52.954,66,,,3,3.233,1950,0, E,12.518191,55.733045,2860,0,72,3.495.000,Søborg
Villa,4.995.000,46.250,108,,881,5,2.710,1986,0, B,12.512829,55.729732,2860,7,36,4.645.350,Søborg
Villalejlighed,2.990.000,39.866,75,,,4,2.716,1935, 1, F,12.5009838,55.7378982,2860,14,87,2.571.400,Søborg
Ejerlejlighed,2.395.000,38.629,62,70,,3,3.525,1946, 2, C,12.514656,55.728354,2860,0,76,2.395.000,Søborg
Ejerlejlighed,1.695.000,31.981,53,45,,2,1.950,1960, 1, D,12.500675,55.742666,2860,3,62,1.644.150,Søborg
Ejerlejlighed,2.995.000,37.911,79,84,,3,4.461,1946, 1, C,12.515381,55.728735,2860,5,76,2.845.250,Søborg
Villa,8.495.000,53.093,160,,1371,5,6.333,1921,0, E,12.509812,55.738907,2860,11,101,7.560.550,Søborg
Villalejlighed,3.395.000,52.230,65,,,4,2.074,1932, 1, D,12.4844068,55.7479652,2860,3,90,3.293.150,Søborg
Rækkehus,5.495.000,53.349,103,,,6,4.289,1943,0, C,12.51508,55.725274,2860,5,79,5.220.250,Søborg
Villa,7.495.000,58.554,128,,748,4,4.926,1934,0, D,12.509711,55.725567,2860,9,88,6.820.450,Søborg
Rækkehus,3.350.000,44.078,76,,,4,2.750,1963,0, E,12.45107,55.737517,2860,4,59,3.216.000,Søborg
Rækkehus,4.995.000,49.455,101,,,4,3.917,1944,0, C,12.513559,55.742227,2860,5,78,4.745.250,Søborg
Rækkehus,3.595.000,38.655,93,,,4,3.165,1950,0, E,12.462,55.719715,2860,3,72,3.487.150,Søborg
Rækkehus,3.995.000,46.453,86,,,5,3.389,1960,0, C,,,2860,17,62,3.315.850,Søborg
Ejerlejlighed,1.199.000,31.552,38,35,,1,1.212,1964, 3, C,,,2860,7,58,1.115.070,Søborg
Ejerlejlighed,2.845.000,35.123,81,77,,3,2.653,1964, 3, C,,,2860,5,58,2.702.750,Søborg
Villa,4.695.000,40.826,115,,591,3,3.326,1942,0, E,12.464757,55.721477,2860,9,80,4.272.450,Søborg
Villalejlighed,3.495.000,49.928,70,,,3,2.627,1917, 1, D,12.5104636,55.7304046,2860,13,105,3.040.650,Søborg
Ejerlejlighed,1.695.000,39.418,43,43,,2,1.853,1943,0, E,12.49047,55.747144,2860,6,79,1.593.300,Søborg
Villa,5.500.000,50.000,110,,979,5,3.914,1936,0, D,12.48285,55.744262,2860,0,86,5.500.000,Søborg
Villa,6.995.000,55.515,126,,1033,4,4.566,1935,0, C,12.479417,55.745684,2860,5,87,6.645.250,Søborg
Villa,9.950.000,54.670,182,,810,6,5.561,1988,0, C,12.502903,55.728658,2860,7,34,9.253.500,Søborg
Ejerlejlighed,1.249.000,31.225,40,40,,1,1.547,1966,0, D,,,2860,0,56,1.249.000,Søborg
Ejerlejlighed,2.295.000,38.250,60,66,,3,2.979,1964, 1, C,12.515292,55.7283,2860,6,58,2.157.300,Søborg
Ejerlejlighed,6.495.000,54.579,119,119,,4,1.931,1912,0, B,12.516734,55.73483,2860,4,110,6.235.200,Søborg
Villa,3.695.000,36.584,101,,,4,3.066,1932,0, D,12.486487,55.752118,2860,4,90,3.547.200,Søborg
Rækkehus,3.795.000,34.500,110,,,4,3.025,1964,0, D,12.455583,55.735995,2860,0,58,3.795.000,Søborg
Villa,3.295.000,45.763,72,,561,3,3.500,1952,0, E,12.472568,55.745327,2860,6,70,3.097.300,Søborg
Villa,4.245.000,39.305,108,,754,4,4.132,1932,0, E,12.49212,55.751326,2860,11,90,3.778.050,Søborg
Ejerlejlighed,1.595.000,33.229,48,48,,1,2.512,1973, 2, D,,,2860,11,49,1.419.550,Søborg
Villa,4.995.000,33.523,149,,437,5,3.895,1981,0, C,12.472742,55.746012,2860,5,41,4.745.250,Søborg
Ejerlejlighed,2.195.000,39.196,56,66,,3,1.968,1948,0, E,,,2860,4,74,2.107.200,Søborg
Ejerlejlighed,1.695.000,33.235,51,51,,2,2.610,1948, 2, C,12.49444,55.743489,2860,6,74,1.593.300,Søborg
Villa,3.250.000,52.419,62,,234,2,1.537,2020,0, A10,12.483973,55.75142,2860,0,2,3.250.000,Søborg
Ejerlejlighed,2.249.000,33.073,68,71,,3,3.071,1926, 1, D,12.512302,55.729639,2860,2,96,2.204.020,Søborg
Villalejlighed,3.895.000,44.261,88,,,3,2.501,1931,0, D,12.4916,55.75237,2860,8,91,3.583.400,Søborg
Villa,5.375.000,40.413,133,,644,4,4.285,1938,0, D,12.467466,55.722689,2860,2,84,5.267.500,Søborg
Villa,4.495.000,54.156,83,,725,4,4.309,1932,0, D,12.505293,55.73854,2860,10,90,4.045.500,Søborg
Ejerlejlighed,3.150.000,36.206,87,79,,4,3.312,2008, 2, B,12.479929,55.72653,2860,0,14,3.150.000,Søborg
Ejerlejlighed,2.195.000,38.508,57,66,,2,2.284,1946, 1, E,12.49466,55.74822,2860,0,76,2.195.000,Søborg
Villa,6.295.000,34.211,184,,1093,5,5.137,1966,0, C,12.492033,55.751498,2860,3,56,6.106.150,Søborg
Ejerlejlighed,2.295.000,34.772,66,73,,3,3.435,1931, 1, D,,,2870,0,91,2.295.000,Dyssegård
Ejerlejlighed,2.495.000,42.288,59,56,,2,2.253,1959,0, D,12.518912,55.736831,2870,0,63,2.495.000,Dyssegård
Ejerlejlighed,2.695.000,39.057,69,65,,3,3.377,1935,0, D,12.525031,55.730152,2870,0,87,2.695.000,Dyssegård
Ejerlejlighed,2.395.000,31.933,75,65,,3,2.623,1937, 1, D,12.522234,55.729666,2870,0,85,2.395.000,Søborg
Villa,7.350.000,70.000,105,,798,5,4.591,1927,0, E,12.532948,55.732598,2870,0,95,7.350.000,Dyssegård
Ejerlejlighed,2.995.000,34.425,87,80,,3,3.022,1959, 4, D,12.5196078,55.7348731,2870,0,63,2.995.000,Dyssegård
Ejerlejlighed,1.995.000,32.177,62,57,,2,2.482,1948, 2, C,12.524517,55.729943,2870,9,74,1.815.450,Dyssegård
Ejerlejlighed,2.195.000,33.257,66,62,,3,2.564,1935, 2, D,12.52562,55.729993,2870,0,87,2.195.000,Dyssegård
Villa,10.495.000,67.709,155,,1018,5,5.450,1936,0, B,12.530295,55.736559,2870,7,86,9.760.350,Dyssegård
Ejerlejlighed,1.995.000,35.000,57,55,,2,2.086,1938, 1, C,12.523348,55.73032,2870,7,84,1.855.350,Dyssegård
Ejerlejlighed,3.495.000,34.950,100,93,,4,3.693,1937, 1, D,12.522234,55.729666,2870,0,85,3.495.000,Søborg
Ejerlejlighed,3.250.000,37.356,87,80,,3,3.149,1959,0, D,12.520968,55.736326,2870,7,63,3.022.500,Dyssegård
Ejerlejlighed,3.675.000,61.250,60,70,,4,2.413,1922, 1, D,12.527582,55.732583,2870,0,100,3.675.000,Dyssegård
Ejerlejlighed,1.680.000,38.181,44,41,,1,1.642,1959, 3, D,12.519302,55.735746,2870,0,63,1.680.000,Dyssegård
Ejerlejlighed,2.495.000,40.901,61,56,,3,2.371,1953, 1, D,,,2870,6,69,2.345.300,Dyssegård
Ejerlejlighed,1.645.000,36.555,45,41,,2,1.909,1959, 2, D,,,2870,3,63,1.595.650,Dyssegård
Ejerlejlighed,1.620.000,36.818,44,41,,1,1.821,1959, 2, D,12.519197,55.735864,2870,10,63,1.458.000,Dyssegård
Ejerlejlighed,2.250.000,38.793,58,58,,2,2.470,1938, 3, C,12.523369,55.730222,2870,4,84,2.160.000,Dyssegård
Villa,8.695.000,61.232,142,,560,6,4.805,1935,0, C,12.530069,55.733844,2870,10,87,7.825.500,Dyssegård
Ejerlejlighed,2.150.000,37.068,58,54,,2,2.154,1948,0, C,12.524309,55.730579,2870,4,74,2.064.000,Dyssegård
Ejerlejlighed,2.695.000,35.460,76,68,,2,2.230,1959,0, D,,,2870,10,63,2.425.500,Dyssegård
Villa,8.995.000,55.184,163,,931,6,4.972,1924,0, D,12.524997,55.73237,2870,5,98,8.545.250,Dyssegård
Villa,8.995.000,39.279,229,,943,9,5.687,1928,0, C,,,2870,22,94,7.016.100,Dyssegård
Villa,11.000.000,47.619,231,,1442,6,8.375,1917,0, D,12.524516,55.736356,2870,0,105,11.000.000,Dyssegård
Ejerlejlighed,2.199.000,33.318,66,61,,2,2.089,1948,0, C,12.523981,55.730597,2870,4,74,2.111.040,Dyssegård
Villa,8.250.000,50.613,163,,1316,6,6.965,1920,0, D,12.44841,55.76205,2880,0,102,8.250.000,Bagsværd
Andelsbolig,1.310.000,0,63,,,3,,1939, 1, D,12.472174,55.752349,2880,0,83,1.310.000,Bagsværd
Ejerlejlighed,2.495.000,37.238,67,55,,2,2.858,1969, 14, C,,,2880,0,53,2.495.000,Bagsværd
Villa,5.495.000,33.711,163,,852,4,5.717,1960,0, E,12.444828,55.763488,2880,0,62,5.495.000,Bagsværd
Villa,6.795.000,54.798,124,,569,4,4.121,1963,0, B,12.449781,55.767565,2880,0,59,6.795.000,Bagsværd
Villa,7.995.000,53.300,150,,1182,6,7.171,1970,0, C,12.440965,55.767158,2880,0,52,7.995.000,Bagsværd
Rækkehus,3.975.000,53.000,75,,,3,3.301,1961,0, C,12.475898,55.75094,2880,0,61,3.975.000,Bagsværd
Andelsbolig,2.495.000,0,99,,,4,,1948, 2, D,12.453382,55.762225,2880,0,74,2.495.000,Bagsværd
Villa,12.995.000,55.297,235,,1182,7,8.306,2023,0, A20,12.449718,55.763956,2880,0,-1,12.995.000,Bagsværd
Ejerlejlighed,1.095.000,30.416,36,36,,1,2.409,1966, 5, D,12.4530523,55.7610103,2880,0,56,1.095.000,Bagsværd
Villa,4.995.000,78.046,64,,788,2,4.864,1947,0, D,12.4345655,55.7626905,2880,0,75,4.995.000,Bagsværd
Villa,6.400.000,47.761,134,,699,5,4.247,1954,0, E,12.469207,55.758739,2880,0,68,6.400.000,Bagsværd
Ejerlejlighed,1.295.000,28.777,45,33,,1,1.960,1969, 6, D,,,2880,0,53,1.295.000,Bagsværd
Ejerlejlighed,1.750.000,37.234,47,47,,1,2.032,1966,0, C,,,2880,0,56,1.750.000,Bagsværd
Ejerlejlighed,3.495.000,26.477,132,132,,4,4.929,1973, 1, D,12.4555779,55.762013,2880,0,49,3.495.000,Bagsværd
Villa,6.195.000,48.023,129,,611,5,4.008,1937,0, C,,,2880,0,85,6.195.000,Bagsværd
Rækkehus,6.400.000,60.377,106,,,4,4.777,1977,0, D,12.453665,55.766579,2880,0,45,6.400.000,Bagsværd
Villa,7.495.000,47.436,158,,1447,5,5.909,1970,0, D,12.4239,55.753455,2880,0,52,7.495.000,Bagsværd
Villa,5.195.000,35.101,148,,1165,7,6.450,1968,0, F,12.423909,55.758296,2880,0,54,5.195.000,Bagsværd
Rækkehus,5.445.000,66.402,82,,,3,4.046,1960,0, D,12.466267,55.756299,2880,0,62,5.445.000,Bagsværd
Rækkehus,3.995.000,49.937,80,,,3,2.497,1963,0, D,12.453919,55.763201,2880,0,59,3.995.000,Bagsværd
Rækkehus,5.995.000,46.472,129,,,6,4.326,1961,0, E,12.440739,55.766611,2880,0,61,5.995.000,Bagsværd
Villa,22.995.000,71.635,321,,2410,9,15.110,1917,0, D,12.45658,55.76724,2880,0,105,22.995.000,Bagsværd
Villa,6.995.000,58.781,119,,806,5,5.711,1936,0, E,12.46961,55.763603,2880,0,86,6.995.000,Bagsværd
Villa,4.995.000,42.692,117,,969,5,4.778,1953,0, D,12.455118,55.747095,2880,0,69,4.995.000,Bagsværd
Villa,6.500.000,44.827,145,,2006,4,5.686,1966,0, C,12.4388462,55.7575896,2880,0,56,6.500.000,Bagsværd
Ejerlejlighed,1.595.000,37.093,43,43,,2,1.637,1965,0, D,12.4555779,55.762013,2880,0,57,1.595.000,Bagsværd
Villa,5.995.000,44.738,134,,1299,6,6.539,1957,0, D,12.4345655,55.7626905,2880,0,65,5.995.000,Bagsværd
Rækkehus,5.795.000,47.500,122,,,4,3.571,1954,0, A10,12.470444,55.7546,2880,0,68,5.795.000,Bagsværd
Rækkehus,3.345.000,38.011,88,,,5,3.681,1955,0, E,12.46714,55.750023,2880,0,67,3.345.000,Bagsværd
Rækkehus,4.495.000,42.405,106,,,4,4.293,1958,0, C,12.456588,55.758854,2880,4,64,4.315.200,Bagsværd
Villa,8.995.000,43.665,206,,1358,9,6.349,1936,0, C,,,2880,3,86,8.725.150,Bagsværd
Villa,7.295.000,41.685,175,,627,7,3.885,1965,0, D,12.47448,55.751396,2880,0,57,7.295.000,Bagsværd
Ejerlejlighed,2.495.000,33.266,75,75,,3,3.402,1959, 1, D,12.458349,55.761787,2880,9,63,2.270.450,Bagsværd
Ejerlejlighed,2.845.000,41.231,69,80,,3,3.345,1947,0, E,12.472595,55.751846,2880,0,75,2.845.000,Bagsværd
Rækkehus,4.645.000,47.397,98,,,4,3.440,1957,0, B,12.469472,55.752663,2880,3,65,4.505.650,Bagsværd
Ejerlejlighed,1.385.000,36.447,38,38,,1,2.539,1966, 9, D,,,2880,0,56,1.385.000,Bagsværd
Rækkehus,4.475.000,69.921,64,,,2,3.522,1943,0, C,12.475329,55.752411,2880,0,79,4.475.000,Bagsværd
Villa,4.695.000,44.292,106,,625,4,4.186,1932,0, D,,,2880,6,90,4.413.300,Bagsværd
Villa,5.998.000,33.887,177,,861,7,4.749,2004,0, B,12.475456,55.751176,2880,5,18,5.698.100,Bagsværd
Villa,6.995.000,39.971,175,,1006,7,5.446,1957,0, E,,,2880,10,65,6.295.500,Bagsværd
Villa,4.350.000,40.277,108,,931,5,4.293,1948,0, D,12.458008,55.746145,2880,5,74,4.132.500,Bagsværd
Villa,4.795.000,51.010,94,,970,3,4.619,1959,0, C,12.456354,55.757743,2880,13,63,4.171.650,Bagsværd
Rækkehus,4.475.000,69.921,64,,,2,3.522,1943,0, C,12.475329,55.752411,2880,0,79,4.475.000,Bagsværd
Villa,5.245.000,38.566,136,,1557,6,6.382,1957,0, F,12.4345655,55.7626905,2880,0,65,5.245.000,Bagsværd
Villa,15.950.000,63.800,250,,1334,8,10.238,1921,0, D,,,2880,9,101,14.514.500,Bagsværd
Ejerlejlighed,1.595.000,33.229,48,48,,2,1.723,1960, 1, E,12.4555779,55.762013,2880,6,62,1.499.300,Bagsværd
Villa,4.345.000,56.428,77,,784,3,4.167,1930,0, D,12.463711,55.754462,2880,5,92,4.127.750,Bagsværd
Ejerlejlighed,1.795.000,32.053,56,56,,2,2.955,1946,0, C,12.473242,55.750608,2880,5,76,1.705.250,Bagsværd
Ejerlejlighed,3.395.000,30.044,113,101,,4,5.380,1969, 10, D,,,2880,8,53,3.123.400,Bagsværd
Ejerlejlighed,3.245.000,31.201,104,104,,4,5.032,1969, 1, E,12.459789,55.761607,2880,14,53,2.790.700,Bagsværd
Andelsbolig,1.150.000,0,110,,,4,,2000, 2, B,,,2880,27,22,839.500,Bagsværd
Ejerlejlighed,3.298.000,29.185,113,101,,4,5.380,1969, 12, C,12.4530523,55.7610103,2880,6,53,3.100.120,Bagsværd
Ejerlejlighed,998.000,26.263,38,38,,1,2.538,1966, 10, D,12.4530523,55.7610103,2880,16,56,838.320,Bagsværd
Villa,7.245.000,50.664,143,,1164,4,5.695,1967,0, E,12.425007,55.758637,2880,6,55,6.810.300,Bagsværd
Rækkehus,4.525.000,49.725,91,,,4,3.747,1951,0, C,12.462018,55.757396,2880,4,71,4.344.000,Bagsværd
Rækkehus,2.995.000,35.235,85,,,4,3.141,1987,0, C,12.472905,55.750748,2880,12,35,2.635.600,Bagsværd
Andelsbolig,2.678.993,0,109,,,4,,1958, 2, C,12.453022,55.76145,2880,0,64,2.678.993,Bagsværd
Ejerlejlighed,14.800.000,97.368,152,160,,5,6.624,1900, 1, D,12.5786865,55.7300335,2900,0,122,14.800.000,Hellerup
Villa,9.495.000,84.026,113,,669,5,4.839,1948,0, D,12.543173,55.725854,2900,0,74,9.495.000,Hellerup
Villa,49.000.000,198.380,247,,710,8,10.661,1911,0, D,12.580485,55.738277,2900,0,111,49.000.000,Hellerup
Villalejlighed,4.295.000,56.513,76,,,3,3.314,1929, 1, E,12.5497254,55.7268786,2900,0,93,4.295.000,Hellerup
Villa,23.250.000,97.280,239,,740,8,12.983,1904,0, D,12.569984,55.728809,2900,0,118,23.250.000,Hellerup
Ejerlejlighed,10.495.000,69.966,150,130,,5,5.784,1911, 1, C,12.575369,55.733675,2900,0,111,10.495.000,Hellerup
Ejerlejlighed,3.245.000,49.923,65,58,,2,2.882,1919,0, G,12.562946,55.741124,2900,0,103,3.245.000,Hellerup
Villa,5.995.000,67.359,89,,401,4,4.125,1939,0, G,12.539398,55.734451,2900,0,83,5.995.000,Hellerup
Ejerlejlighed,3.995.000,49.937,80,76,,3,4.334,1932, 3, D,12.5613119,55.7280413,2900,0,90,3.995.000,Hellerup
Andelsbolig,5.838.602,0,135,,,5,,1905, 1, C,12.574359,55.736074,2900,0,117,5.838.602,Hellerup
Villalejlighed,7.995.000,79.950,100,,,4,3.644,1921, 1, E,12.561489,55.7426561,2900,0,101,7.995.000,Hellerup
Ejerlejlighed,3.650.000,48.026,76,63,,2,2.756,1992, 2, B,12.5567127,55.7421301,2900,0,30,3.650.000,Hellerup
Ejerlejlighed,9.250.000,71.153,130,121,,6,4.748,1902, 4, D,12.576096,55.734391,2900,0,120,9.250.000,Hellerup
Villa,27.800.000,104.119,267,,788,9,10.986,1907,0, D,12.579027,55.739642,2900,0,115,27.800.000,Hellerup
Villa,38.000.000,79.831,476,,928,0,12.808,1937,0, D,,,2900,0,85,38.000.000,Hellerup
Ejerlejlighed,6.495.000,69.095,94,82,,3,3.660,1982,0, C,12.577006,55.740226,2900,0,40,6.495.000,Hellerup
Andelsbolig,9.667.508,0,214,,,5,,1906, 1, C,12.575539,55.73195,2900,0,116,9.667.508,Hellerup
Ejerlejlighed,5.495.000,63.160,87,77,,4,3.569,1903, 4, D,12.576107,55.734085,2900,0,119,5.495.000,Hellerup
Ejerlejlighed,5.995.000,95.158,63,52,,2,2.723,1937, 4, C,12.581815,55.734201,2900,0,85,5.995.000,Hellerup
Villa,12.995.000,89.620,145,,790,5,6.761,1950,0, D,12.559289,55.743701,2900,0,72,12.995.000,Hellerup
